dataset,size,demand,nclim,nvar,temp,prec,rel,crel,safeyield
GPCC,100,80,275,6,4,0.7,93.6666666666667,96.1666666666667,77.8125
GPCC,100,80,276,6,5,0.7,93.3333333333333,95.8333333333333,77.8125
GPCC,100,80,277,6,0,0.8,97.8888888888889,98.5,86.5625
GPCC,100,80,278,6,1,0.8,97.7222222222222,98.5,86.5625
GPCC,100,80,279,6,2,0.8,97.5555555555556,98.3888888888889,86.5625
GPCC,100,80,280,6,3,0.8,97.5,98.2777777777778,85.46875
GPCC,100,80,281,6,4,0.8,97.3333333333333,98.2222222222222,84.375
GPCC,100,80,282,6,5,0.8,97.1111111111111,98,84.375
GPCC,100,80,283,6,0,0.9,99.3333333333333,99.6111111111111,93.125
GPCC,100,80,284,6,1,0.9,99.3333333333333,99.5555555555556,93.125
GPCC,100,80,285,6,2,0.9,99.1666666666667,99.5555555555556,93.125
GPCC,100,80,286,6,3,0.9,99.1666666666667,99.5555555555556,93.125
GPCC,100,80,287,6,4,0.9,99.1111111111111,99.4444444444444,90.9375
GPCC,100,80,288,6,5,0.9,98.8888888888889,99.4444444444444,90.9375
GPCC,100,80,289,6,0,1,100,100,101.875
GPCC,100,80,290,6,1,1,99.8888888888889,100,99.6875
GPCC,100,80,291,6,2,1,99.8888888888889,99.8888888888889,99.6875
GPCC,100,80,292,6,3,1,99.7777777777778,99.8888888888889,99.6875
GPCC,100,80,293,6,4,1,99.7777777777778,99.8888888888889,97.5
GPCC,100,80,294,6,5,1,99.7222222222222,99.7777777777778,97.5
GPCC,100,80,295,6,0,1.1,100,100,108.4375
GPCC,100,80,296,6,1,1.1,100,100,106.25
GPCC,100,80,297,6,2,1.1,100,100,106.25
GPCC,100,80,298,6,3,1.1,100,100,106.25
GPCC,100,80,299,6,4,1.1,100,100,106.25
GPCC,100,80,300,6,5,1.1,100,100,105.15625
GPCC,100,80,301,6,0,1.2,100,100,115
GPCC,100,80,302,6,1,1.2,100,100,115
GPCC,100,80,303,6,2,1.2,100,100,112.8125
GPCC,100,80,304,6,3,1.2,100,100,112.8125
GPCC,100,80,305,6,4,1.2,100,100,112.8125
GPCC,100,80,306,6,5,1.2,100,100,111.71875
GPCC,100,80,307,6,0,1.3,100,100,119.375
GPCC,100,80,308,6,1,1.3,100,100,119.375
GPCC,100,80,309,6,2,1.3,100,100,119.375
GPCC,100,80,310,6,3,1.3,100,100,119.375
GPCC,100,80,311,6,4,1.3,100,100,117.1875
GPCC,100,80,312,6,5,1.3,100,100,117.1875
GPCC,100,80,313,6,0,1.4,100,100,125.9375
GPCC,100,80,314,6,1,1.4,100,100,125.9375
GPCC,100,80,315,6,2,1.4,100,100,123.75
GPCC,100,80,316,6,3,1.4,100,100,123.75
GPCC,100,80,317,6,4,1.4,100,100,123.75
GPCC,100,80,318,6,5,1.4,100,100,123.75
GPCC,100,80,319,6,0,1.5,100,100,128.125
GPCC,100,80,320,6,1,1.5,100,100,128.125
GPCC,100,80,321,6,2,1.5,100,100,128.125
GPCC,100,80,322,6,3,1.5,100,100,128.125
GPCC,100,80,323,6,4,1.5,100,100,128.125
GPCC,100,80,324,6,5,1.5,100,100,128.125
GPCC,100,80,325,7,0,0.7,92.4444444444444,95.5555555555556,75.625
GPCC,100,80,326,7,1,0.7,92,95.2222222222222,75.625
GPCC,100,80,327,7,2,0.7,91.5555555555556,95,75.625
GPCC,100,80,328,7,3,0.7,91.1666666666667,94.7777777777778,74.53125
GPCC,100,80,329,7,4,0.7,90.8333333333333,94.6111111111111,73.4375
GPCC,100,80,330,7,5,0.7,90.5555555555556,94.3333333333333,73.4375
GPCC,100,80,331,7,0,0.8,97.4444444444444,98.5,84.375
GPCC,100,80,332,7,1,0.8,97.1666666666667,98.2777777777778,84.375
GPCC,100,80,333,7,2,0.8,96.9444444444444,98.2222222222222,84.375
GPCC,100,80,334,7,3,0.8,96.7222222222222,98,84.375
GPCC,100,80,335,7,4,0.8,96.2777777777778,97.9444444444444,82.1875
GPCC,100,80,336,7,5,0.8,95.9444444444444,97.8333333333333,82.1875
GPCC,100,80,337,7,0,0.9,99.4444444444444,99.7222222222222,93.125
GPCC,100,80,338,7,1,0.9,99.4444444444444,99.6666666666667,90.9375
GPCC,100,80,339,7,2,0.9,99.2777777777778,99.6666666666667,90.9375
GPCC,100,80,340,7,3,0.9,99,99.5555555555556,90.9375
GPCC,100,80,341,7,4,0.9,99,99.5,90.9375
GPCC,100,80,342,7,5,0.9,98.9444444444444,99.3333333333333,88.75
GPCC,100,80,343,7,0,1,100,100,99.6875
GPCC,100,80,344,7,1,1,100,100,99.6875
GPCC,100,80,345,7,2,1,100,100,97.5
GPCC,100,80,346,7,3,1,99.9444444444444,100,97.5
GPCC,100,80,347,7,4,1,99.8888888888889,100,97.5
GPCC,100,80,348,7,5,1,99.8333333333333,99.9444444444444,97.5
GPCC,100,80,349,7,0,1.1,100,100,106.25
GPCC,100,80,350,7,1,1.1,100,100,106.25
GPCC,100,80,351,7,2,1.1,100,100,106.25
GPCC,100,80,352,7,3,1.1,100,100,104.0625
GPCC,100,80,353,7,4,1.1,100,100,104.0625
GPCC,100,80,354,7,5,1.1,100,100,104.0625
GPCC,100,80,355,7,0,1.2,100,100,110.625
GPCC,100,80,356,7,1,1.2,100,100,110.625
GPCC,100,80,357,7,2,1.2,100,100,110.625
GPCC,100,80,358,7,3,1.2,100,100,110.625
GPCC,100,80,359,7,4,1.2,100,100,110.625
GPCC,100,80,360,7,5,1.2,100,100,108.4375
GPCC,100,80,361,7,0,1.3,100,100,117.1875
GPCC,100,80,362,7,1,1.3,100,100,116.09375
GPCC,100,80,363,7,2,1.3,100,100,115
GPCC,100,80,364,7,3,1.3,100,100,115
GPCC,100,80,365,7,4,1.3,100,100,115
GPCC,100,80,366,7,5,1.3,100,100,115
GPCC,100,80,367,7,0,1.4,100,100,121.5625
GPCC,100,80,368,7,1,1.4,100,100,121.5625
GPCC,100,80,369,7,2,1.4,100,100,121.5625
GPCC,100,80,370,7,3,1.4,100,100,120.46875
GPCC,100,80,371,7,4,1.4,100,100,119.375
GPCC,100,80,372,7,5,1.4,100,100,119.375
GPCC,100,80,373,7,0,1.5,100,100,128.125
GPCC,100,80,374,7,1,1.5,100,100,125.9375
GPCC,100,80,375,7,2,1.5,100,100,125.9375
GPCC,100,80,376,7,3,1.5,100,100,125.9375
GPCC,100,80,377,7,4,1.5,100,100,125.9375
GPCC,100,80,378,7,5,1.5,100,100,123.75
GPCC,100,80,379,8,0,0.7,92.1111111111111,95.6111111111111,75.625
GPCC,100,80,380,8,1,0.7,91.6666666666667,95.3333333333333,75.625
GPCC,100,80,381,8,2,0.7,91.2777777777778,95,74.53125
GPCC,100,80,382,8,3,0.7,90.7222222222222,94.8888888888889,73.4375
GPCC,100,80,383,8,4,0.7,90.3888888888889,94.7777777777778,73.4375
GPCC,100,80,384,8,5,0.7,90.2222222222222,94.5555555555556,73.4375
GPCC,100,80,385,8,0,0.8,96.7222222222222,98.4444444444444,84.375
GPCC,100,80,386,8,1,0.8,96.6111111111111,98.0555555555556,83.28125
GPCC,100,80,387,8,2,0.8,96.3888888888889,97.9444444444444,82.1875
GPCC,100,80,388,8,3,0.8,96.1111111111111,97.6666666666667,82.1875
GPCC,100,80,389,8,4,0.8,95.8333333333333,97.3888888888889,82.1875
GPCC,100,80,390,8,5,0.8,95.5555555555556,97.2777777777778,81.09375
GPCC,100,80,391,8,0,0.9,99.3333333333333,99.6666666666667,90.9375
GPCC,100,80,392,8,1,0.9,99.2222222222222,99.5555555555556,90.9375
GPCC,100,80,393,8,2,0.9,98.9444444444444,99.4444444444444,90.9375
GPCC,100,80,394,8,3,0.9,98.8888888888889,99.3888888888889,89.84375
GPCC,100,80,395,8,4,0.9,98.6111111111111,99.2777777777778,88.75
GPCC,100,80,396,8,5,0.9,98.4444444444444,99.2222222222222,88.75
GPCC,100,80,397,8,0,1,99.9444444444444,100,97.5
GPCC,100,80,398,8,1,1,99.9444444444444,100,97.5
GPCC,100,80,399,8,2,1,99.9444444444444,100,97.5
GPCC,100,80,400,8,3,1,99.9444444444444,99.9444444444444,95.3125
GPCC,100,80,401,8,4,1,99.9444444444444,99.9444444444444,95.3125
GPCC,100,80,402,8,5,1,99.8888888888889,99.9444444444444,95.3125
GPCC,100,80,403,8,0,1.1,100,100,104.0625
GPCC,100,80,404,8,1,1.1,100,100,101.875
GPCC,100,80,405,8,2,1.1,100,100,101.875
GPCC,100,80,406,8,3,1.1,100,100,101.875
GPCC,100,80,407,8,4,1.1,99.9444444444444,100,101.875
GPCC,100,80,408,8,5,1.1,99.9444444444444,100,101.875
GPCC,100,80,409,8,0,1.2,100,100,108.4375
GPCC,100,80,410,8,1,1.2,100,100,108.4375
GPCC,100,80,411,8,2,1.2,100,100,108.4375
GPCC,100,80,412,8,3,1.2,100,100,108.4375
GPCC,100,80,413,8,4,1.2,100,100,106.25
GPCC,100,80,414,8,5,1.2,100,100,106.25
GPCC,100,80,415,8,0,1.3,100,100,112.8125
GPCC,100,80,416,8,1,1.3,100,100,112.8125
GPCC,100,80,417,8,2,1.3,100,100,112.8125
GPCC,100,80,418,8,3,1.3,100,100,112.8125
GPCC,100,80,419,8,4,1.3,100,100,111.71875
GPCC,100,80,420,8,5,1.3,100,100,110.625
GPCC,100,80,421,8,0,1.4,100,100,117.1875
GPCC,100,80,422,8,1,1.4,100,100,117.1875
GPCC,100,80,423,8,2,1.4,100,100,117.1875
GPCC,100,80,424,8,3,1.4,100,100,115
GPCC,100,80,425,8,4,1.4,100,100,115
GPCC,100,80,426,8,5,1.4,100,100,115
GPCC,100,80,427,8,0,1.5,100,100,119.375
GPCC,100,80,428,8,1,1.5,100,100,119.375
GPCC,100,80,429,8,2,1.5,100,100,119.375
GPCC,100,80,430,8,3,1.5,100,100,119.375
GPCC,100,80,431,8,4,1.5,100,100,119.375
GPCC,100,80,432,8,5,1.5,100,100,119.375
GPCC,100,80,433,9,0,0.7,92.2222222222222,95.3333333333333,71.25
GPCC,100,80,434,9,1,0.7,91.8333333333333,95,71.25
GPCC,100,80,435,9,2,0.7,91.3333333333333,94.7777777777778,71.25
GPCC,100,80,436,9,3,0.7,90.9444444444444,94.7777777777778,71.25
GPCC,100,80,437,9,4,0.7,90.6111111111111,94.5555555555556,69.0625
GPCC,100,80,438,9,5,0.7,90.5,94.5,69.0625
GPCC,100,80,439,9,0,0.8,95.7777777777778,97.6666666666667,84.375
GPCC,100,80,440,9,1,0.8,95.6111111111111,97.6111111111111,82.1875
GPCC,100,80,441,9,2,0.8,95.4444444444444,97.3888888888889,80
GPCC,100,80,442,9,3,0.8,95.2222222222222,97.2777777777778,80
GPCC,100,80,443,9,4,0.8,95.1111111111111,97.1666666666667,80
GPCC,100,80,444,9,5,0.8,94.8888888888889,96.9444444444444,80
GPCC,100,80,445,9,0,0.9,98.1111111111111,99.1666666666667,90.9375
GPCC,100,80,446,9,1,0.9,97.8333333333333,99.1111111111111,88.75
GPCC,100,80,447,9,2,0.9,97.7222222222222,98.9444444444444,88.75
GPCC,100,80,448,9,3,0.9,97.5555555555556,98.9444444444444,88.75
GPCC,100,80,449,9,4,0.9,97.5,98.7777777777778,88.75
GPCC,100,80,450,9,5,0.9,97.3333333333333,98.7222222222222,88.75
GPCC,100,80,451,9,0,1,99.9444444444444,100,97.5
GPCC,100,80,452,9,1,1,99.8888888888889,99.9444444444444,97.5
GPCC,100,80,453,9,2,1,99.7222222222222,99.8888888888889,97.5
GPCC,100,80,454,9,3,1,99.5555555555556,99.8333333333333,95.3125
GPCC,100,80,455,9,4,1,99.3888888888889,99.7777777777778,95.3125
GPCC,100,80,456,9,5,1,99.2222222222222,99.7222222222222,95.3125
GPCC,100,80,457,9,0,1.1,100,100,104.0625
GPCC,100,80,458,9,1,1.1,100,100,104.0625
GPCC,100,80,459,9,2,1.1,100,100,102.96875
GPCC,100,80,460,9,3,1.1,100,100,102.96875
GPCC,100,80,461,9,4,1.1,100,100,101.875
GPCC,100,80,462,9,5,1.1,100,100,101.875
GPCC,100,80,463,9,0,1.2,100,100,110.625
GPCC,100,80,464,9,1,1.2,100,100,110.625
GPCC,100,80,465,9,2,1.2,100,100,108.4375
GPCC,100,80,466,9,3,1.2,100,100,108.4375
GPCC,100,80,467,9,4,1.2,100,100,108.4375
GPCC,100,80,468,9,5,1.2,100,100,108.4375
GPCC,100,80,469,9,0,1.3,100,100,115
GPCC,100,80,470,9,1,1.3,100,100,115
GPCC,100,80,471,9,2,1.3,100,100,115
GPCC,100,80,472,9,3,1.3,100,100,115
GPCC,100,80,473,9,4,1.3,100,100,115
GPCC,100,80,474,9,5,1.3,100,100,112.8125
GPCC,100,80,475,9,0,1.4,100,100,119.375
GPCC,100,80,476,9,1,1.4,100,100,119.375
GPCC,100,80,477,9,2,1.4,100,100,119.375
GPCC,100,80,478,9,3,1.4,100,100,119.375
GPCC,100,80,479,9,4,1.4,100,100,119.375
GPCC,100,80,480,9,5,1.4,100,100,119.375
GPCC,100,80,481,9,0,1.5,100,100,123.75
GPCC,100,80,482,9,1,1.5,100,100,123.75
GPCC,100,80,483,9,2,1.5,100,100,123.75
GPCC,100,80,484,9,3,1.5,100,100,123.75
GPCC,100,80,485,9,4,1.5,100,100,123.75
GPCC,100,80,486,9,5,1.5,100,100,123.75
GPCC,100,80,487,10,0,0.7,94.6111111111111,97,80
GPCC,100,80,488,10,1,0.7,94.1111111111111,96.7222222222222,77.8125
GPCC,100,80,489,10,2,0.7,93.7777777777778,96.6111111111111,77.8125
GPCC,100,80,490,10,3,0.7,93.3888888888889,96.3888888888889,77.8125
GPCC,100,80,491,10,4,0.7,93.1111111111111,96.1666666666667,76.71875
GPCC,100,80,492,10,5,0.7,92.7777777777778,95.7777777777778,75.625
GPCC,100,80,493,10,0,0.8,97.8333333333333,99.2222222222222,86.5625
GPCC,100,80,494,10,1,0.8,97.6111111111111,99,86.5625
GPCC,100,80,495,10,2,0.8,97.3888888888889,98.8888888888889,86.5625
GPCC,100,80,496,10,3,0.8,97.1111111111111,98.7777777777778,84.375
GPCC,100,80,497,10,4,0.8,96.8888888888889,98.7222222222222,84.375
GPCC,100,80,498,10,5,0.8,96.5555555555556,98.6666666666667,84.375
GPCC,100,80,499,10,0,0.9,99.6111111111111,100,93.125
GPCC,100,80,500,10,1,0.9,99.5,99.9444444444444,93.125
GPCC,100,80,501,10,2,0.9,99.3888888888889,99.8333333333333,92.03125
GPCC,100,80,502,10,3,0.9,99.2777777777778,99.7777777777778,90.9375
GPCC,100,80,503,10,4,0.9,99.2222222222222,99.7222222222222,90.9375
GPCC,100,80,504,10,5,0.9,99.1111111111111,99.6666666666667,90.9375
GPCC,100,80,505,10,0,1,100,100,98.59375
GPCC,100,80,506,10,1,1,100,100,97.5
GPCC,100,80,507,10,2,1,100,100,97.5
GPCC,100,80,508,10,3,1,99.9444444444444,100,97.5
GPCC,100,80,509,10,4,1,99.8888888888889,100,96.40625
GPCC,100,80,510,10,5,1,99.8888888888889,100,95.3125
GPCC,100,80,511,10,0,1.1,100,100,104.0625
GPCC,100,80,512,10,1,1.1,100,100,101.875
GPCC,100,80,513,10,2,1.1,100,100,101.875
GPCC,100,80,514,10,3,1.1,100,100,101.875
GPCC,100,80,515,10,4,1.1,100,100,101.875
GPCC,100,80,516,10,5,1.1,100,100,101.875
GPCC,100,80,517,10,0,1.2,100,100,108.4375
GPCC,100,80,518,10,1,1.2,100,100,106.25
GPCC,100,80,519,10,2,1.2,100,100,106.25
GPCC,100,80,520,10,3,1.2,100,100,106.25
GPCC,100,80,521,10,4,1.2,100,100,106.25
GPCC,100,80,522,10,5,1.2,100,100,106.25
GPCC,100,80,523,10,0,1.3,100,100,110.625
GPCC,100,80,524,10,1,1.3,100,100,110.625
GPCC,100,80,525,10,2,1.3,100,100,110.625
GPCC,100,80,526,10,3,1.3,100,100,110.625
GPCC,100,80,527,10,4,1.3,100,100,110.625
GPCC,100,80,528,10,5,1.3,100,100,108.4375
GPCC,100,80,529,10,0,1.4,100,100,112.8125
GPCC,100,80,530,10,1,1.4,100,100,112.8125
GPCC,100,80,531,10,2,1.4,100,100,112.8125
GPCC,100,80,532,10,3,1.4,100,100,112.8125
GPCC,100,80,533,10,4,1.4,100,100,112.8125
GPCC,100,80,534,10,5,1.4,100,100,112.8125
GPCC,100,80,535,10,0,1.5,100,100,115
GPCC,100,80,536,10,1,1.5,100,100,115
GPCC,100,80,537,10,2,1.5,100,100,115
GPCC,100,80,538,10,3,1.5,100,100,115
GPCC,100,80,539,10,4,1.5,100,100,115
GPCC,100,80,540,10,5,1.5,100,100,115
GPCC,100,91,1,1,0,0.7,85.1666666666667,90.6111111111111,73.4375
GPCC,100,91,2,1,1,0.7,84.7222222222222,90.2222222222222,72.34375
GPCC,100,91,3,1,2,0.7,84.6111111111111,89.7777777777778,71.25
GPCC,100,91,4,1,3,0.7,84.1666666666667,89.5555555555556,71.25
GPCC,100,91,5,1,4,0.7,83.7777777777778,89.4444444444444,71.25
GPCC,100,91,6,1,5,0.7,83.4444444444444,89.1111111111111,69.0625
GPCC,100,91,7,1,0,0.8,90.5,94.4444444444444,82.1875
GPCC,100,91,8,1,1,0.8,90.5,94.1666666666667,82.1875
GPCC,100,91,9,1,2,0.8,90.2222222222222,93.9444444444444,82.1875
GPCC,100,91,10,1,3,0.8,89.3888888888889,93.8333333333333,81.09375
GPCC,100,91,11,1,4,0.8,89.1666666666667,93.6111111111111,80
GPCC,100,91,12,1,5,0.8,88.8333333333333,93.2777777777778,80
GPCC,100,91,13,1,0,0.9,95.1111111111111,97.2777777777778,90.9375
GPCC,100,91,14,1,1,0.9,94.7777777777778,97.1666666666667,90.9375
GPCC,100,91,15,1,2,0.9,94.7222222222222,96.9444444444444,90.9375
GPCC,100,91,16,1,3,0.9,94.4444444444444,96.7222222222222,88.75
GPCC,100,91,17,1,4,0.9,94.1666666666667,96.4444444444444,88.75
GPCC,100,91,18,1,5,0.9,93.7777777777778,96.1666666666667,88.75
GPCC,100,91,19,1,0,1,97.4444444444444,98.5,97.5
GPCC,100,91,20,1,1,1,97.3888888888889,98.4444444444444,97.5
GPCC,100,91,21,1,2,1,97.2777777777778,98.3888888888889,97.5
GPCC,100,91,22,1,3,1,97.1111111111111,98.3888888888889,97.5
GPCC,100,91,23,1,4,1,97,98.2777777777778,95.3125
GPCC,100,91,24,1,5,1,97,98.2777777777778,95.3125
GPCC,100,91,25,1,0,1.1,98.6111111111111,99.1666666666667,104.0625
GPCC,100,91,26,1,1,1.1,98.5555555555556,99.1666666666667,101.875
GPCC,100,91,27,1,2,1.1,98.3888888888889,99.1111111111111,101.875
GPCC,100,91,28,1,3,1.1,98.3333333333333,99.1111111111111,101.875
GPCC,100,91,29,1,4,1.1,98.2777777777778,98.9444444444444,101.875
GPCC,100,91,30,1,5,1.1,98.1666666666667,98.9444444444444,100.78125
GPCC,100,91,31,1,0,1.2,99.2222222222222,99.5555555555556,106.25
GPCC,100,91,32,1,1,1.2,99.1111111111111,99.5555555555556,106.25
GPCC,100,91,33,1,2,1.2,99.1111111111111,99.5555555555556,106.25
GPCC,100,91,34,1,3,1.2,99,99.5555555555556,106.25
GPCC,100,91,35,1,4,1.2,98.9444444444444,99.5,106.25
GPCC,100,91,36,1,5,1.2,98.8888888888889,99.5,106.25
GPCC,100,91,37,1,0,1.3,99.5,99.8333333333333,110.625
GPCC,100,91,38,1,1,1.3,99.5,99.7777777777778,110.625
GPCC,100,91,39,1,2,1.3,99.5,99.7777777777778,110.625
GPCC,100,91,40,1,3,1.3,99.4444444444444,99.7222222222222,110.625
GPCC,100,91,41,1,4,1.3,99.4444444444444,99.7222222222222,110.625
GPCC,100,91,42,1,5,1.3,99.4444444444444,99.6666666666667,110.625
GPCC,100,91,43,1,0,1.4,99.6666666666667,99.9444444444444,115
GPCC,100,91,44,1,1,1.4,99.6666666666667,99.9444444444444,115
GPCC,100,91,45,1,2,1.4,99.6111111111111,99.8888888888889,115
GPCC,100,91,46,1,3,1.4,99.6111111111111,99.8333333333333,115
GPCC,100,91,47,1,4,1.4,99.6111111111111,99.8333333333333,115
GPCC,100,91,48,1,5,1.4,99.5555555555556,99.8333333333333,115
GPCC,100,91,49,1,0,1.5,99.8333333333333,100,119.375
GPCC,100,91,50,1,1,1.5,99.8333333333333,100,119.375
GPCC,100,91,51,1,2,1.5,99.8333333333333,99.9444444444444,119.375
GPCC,100,91,52,1,3,1.5,99.8333333333333,99.9444444444444,115
GPCC,100,91,53,1,4,1.5,99.8333333333333,99.9444444444444,115
GPCC,100,91,54,1,5,1.5,99.7777777777778,99.9444444444444,115
GPCC,100,91,55,2,0,0.7,85.1111111111111,91.7222222222222,76.71875
GPCC,100,91,56,2,1,0.7,84.5,91.5,75.625
GPCC,100,91,57,2,2,0.7,84.1111111111111,91.2777777777778,75.625
GPCC,100,91,58,2,3,0.7,83.8888888888889,90.7777777777778,74.53125
GPCC,100,91,59,2,4,0.7,83.2777777777778,90.3333333333333,74.53125
GPCC,100,91,60,2,5,0.7,83,89.7222222222222,73.4375
GPCC,100,91,61,2,0,0.8,90.7777777777778,95.7777777777778,84.375
GPCC,100,91,62,2,1,0.8,90.6666666666667,95.6111111111111,84.375
GPCC,100,91,63,2,2,0.8,90.1666666666667,95.3888888888889,83.28125
GPCC,100,91,64,2,3,0.8,90.0555555555556,95.1111111111111,83.28125
GPCC,100,91,65,2,4,0.8,89.6666666666667,94.9444444444444,82.1875
GPCC,100,91,66,2,5,0.8,89.2222222222222,94.7222222222222,82.1875
GPCC,100,91,67,2,0,0.9,95.7222222222222,98,93.125
GPCC,100,91,68,2,1,0.9,95.3888888888889,97.7222222222222,92.03125
GPCC,100,91,69,2,2,0.9,94.8888888888889,97.6666666666667,90.9375
GPCC,100,91,70,2,3,0.9,94.7222222222222,97.5555555555556,90.9375
GPCC,100,91,71,2,4,0.9,94.5,97.3333333333333,90.9375
GPCC,100,91,72,2,5,0.9,94.1111111111111,97.1666666666667,88.75
GPCC,100,91,73,2,0,1,98.1666666666667,99.1111111111111,99.6875
GPCC,100,91,74,2,1,1,97.9444444444444,99.1111111111111,97.5
GPCC,100,91,75,2,2,1,97.6111111111111,99.0555555555556,97.5
GPCC,100,91,76,2,3,1,97.5555555555556,98.9444444444444,97.5
GPCC,100,91,77,2,4,1,97.3888888888889,98.9444444444444,97.5
GPCC,100,91,78,2,5,1,97.2222222222222,98.8888888888889,96.40625
GPCC,100,91,79,2,0,1.1,98.9444444444444,99.5555555555556,104.0625
GPCC,100,91,80,2,1,1.1,98.8888888888889,99.5555555555556,104.0625
GPCC,100,91,81,2,2,1.1,98.7777777777778,99.5555555555556,104.0625
GPCC,100,91,82,2,3,1.1,98.6666666666667,99.5,101.875
GPCC,100,91,83,2,4,1.1,98.6666666666667,99.4444444444444,101.875
GPCC,100,91,84,2,5,1.1,98.6111111111111,99.4444444444444,101.875
GPCC,100,91,85,2,0,1.2,99.2777777777778,99.7222222222222,108.4375
GPCC,100,91,86,2,1,1.2,99.2777777777778,99.7222222222222,108.4375
GPCC,100,91,87,2,2,1.2,99.2777777777778,99.7222222222222,108.4375
GPCC,100,91,88,2,3,1.2,99.2222222222222,99.7222222222222,108.4375
GPCC,100,91,89,2,4,1.2,99.1666666666667,99.6666666666667,106.25
GPCC,100,91,90,2,5,1.2,99.1666666666667,99.6111111111111,106.25
GPCC,100,91,91,2,0,1.3,99.5555555555556,99.8333333333333,112.8125
GPCC,100,91,92,2,1,1.3,99.5,99.8333333333333,112.8125
GPCC,100,91,93,2,2,1.3,99.4444444444444,99.8333333333333,110.625
GPCC,100,91,94,2,3,1.3,99.4444444444444,99.8333333333333,110.625
GPCC,100,91,95,2,4,1.3,99.4444444444444,99.8333333333333,110.625
GPCC,100,91,96,2,5,1.3,99.4444444444444,99.8333333333333,110.625
GPCC,100,91,97,2,0,1.4,99.5555555555556,99.8888888888889,115
GPCC,100,91,98,2,1,1.4,99.5555555555556,99.8888888888889,115
GPCC,100,91,99,2,2,1.4,99.5555555555556,99.8888888888889,115
GPCC,100,91,100,2,3,1.4,99.5555555555556,99.8888888888889,115
GPCC,100,91,101,2,4,1.4,99.5,99.8888888888889,115
GPCC,100,91,102,2,5,1.4,99.5,99.8888888888889,115
GPCC,100,91,103,2,0,1.5,99.6111111111111,99.9444444444444,119.375
GPCC,100,91,104,2,1,1.5,99.6111111111111,99.9444444444444,119.375
GPCC,100,91,105,2,2,1.5,99.6111111111111,99.9444444444444,119.375
GPCC,100,91,106,2,3,1.5,99.6111111111111,99.9444444444444,119.375
GPCC,100,91,107,2,4,1.5,99.6111111111111,99.9444444444444,119.375
GPCC,100,91,108,2,5,1.5,99.6111111111111,99.9444444444444,117.1875
GPCC,100,91,109,3,0,0.7,86.6666666666667,91.9444444444444,81.09375
GPCC,100,91,110,3,1,0.7,85.8333333333333,91.6111111111111,81.09375
GPCC,100,91,111,3,2,0.7,85.3333333333333,91.2777777777778,80
GPCC,100,91,112,3,3,0.7,84.8333333333333,90.8888888888889,80
GPCC,100,91,113,3,4,0.7,84.3333333333333,90.5,80
GPCC,100,91,114,3,5,0.7,83.7777777777778,90.2222222222222,78.90625
GPCC,100,91,115,3,0,0.8,93.2777777777778,96.2222222222222,88.75
GPCC,100,91,116,3,1,0.8,92.7222222222222,96.0555555555556,87.65625
GPCC,100,91,117,3,2,0.8,92.4444444444444,95.7777777777778,87.65625
GPCC,100,91,118,3,3,0.8,92,95.6666666666667,86.5625
GPCC,100,91,119,3,4,0.8,91.8333333333333,95.3888888888889,86.5625
GPCC,100,91,120,3,5,0.8,91.6666666666667,95.1111111111111,86.5625
GPCC,100,91,121,3,0,0.9,97,98.3333333333333,95.3125
GPCC,100,91,122,3,1,0.9,96.6666666666667,98.0555555555556,94.21875
GPCC,100,91,123,3,2,0.9,96.3888888888889,98.0555555555556,94.21875
GPCC,100,91,124,3,3,0.9,96.1666666666667,97.8888888888889,93.125
GPCC,100,91,125,3,4,0.9,96.0555555555556,97.7222222222222,93.125
GPCC,100,91,126,3,5,0.9,95.8333333333333,97.6666666666667,92.03125
GPCC,100,91,127,3,0,1,98.4444444444444,99.2777777777778,99.6875
GPCC,100,91,128,3,1,1,98.4444444444444,99.1111111111111,99.6875
GPCC,100,91,129,3,2,1,98.3333333333333,99.1111111111111,99.6875
GPCC,100,91,130,3,3,1,98.2222222222222,99.0555555555556,99.6875
GPCC,100,91,131,3,4,1,98.1111111111111,98.9444444444444,98.59375
GPCC,100,91,132,3,5,1,97.9444444444444,98.8888888888889,97.5
GPCC,100,91,133,3,0,1.1,99,99.5555555555556,106.25
GPCC,100,91,134,3,1,1.1,99,99.5555555555556,104.0625
GPCC,100,91,135,3,2,1.1,98.8333333333333,99.5555555555556,104.0625
GPCC,100,91,136,3,3,1.1,98.7777777777778,99.5555555555556,104.0625
GPCC,100,91,137,3,4,1.1,98.6666666666667,99.5555555555556,104.0625
GPCC,100,91,138,3,5,1.1,98.6666666666667,99.5555555555556,104.0625
GPCC,100,91,139,3,0,1.2,99.3888888888889,99.6111111111111,108.4375
GPCC,100,91,140,3,1,1.2,99.3888888888889,99.6111111111111,108.4375
GPCC,100,91,141,3,2,1.2,99.3333333333333,99.6111111111111,108.4375
GPCC,100,91,142,3,3,1.2,99.3333333333333,99.6111111111111,106.25
GPCC,100,91,143,3,4,1.2,99.2777777777778,99.6111111111111,106.25
GPCC,100,91,144,3,5,1.2,99.2222222222222,99.6111111111111,106.25
GPCC,100,91,145,3,0,1.3,99.5555555555556,99.8333333333333,112.8125
GPCC,100,91,146,3,1,1.3,99.5555555555556,99.8333333333333,110.625
GPCC,100,91,147,3,2,1.3,99.5,99.7777777777778,110.625
